trfl CLUSTALO MAFFT-GINSI dpa_align 1000 3.7  837
slectin CLUSTALO MAFFT-GINSI dpa_align 1000 87.6  932
phoslip CLUSTALO MAFFT-GINSI dpa_align 1000 72.8  946
ltn CLUSTALO MAFFT-GINSI dpa_align 1000 75.5  1068
il8 CLUSTALO MAFFT-GINSI dpa_align 1000 57.1  1073
az CLUSTALO MAFFT-GINSI dpa_align 1000 37.0  1086
kringle CLUSTALO MAFFT-GINSI dpa_align 1000 80.9  1091
cryst CLUSTALO MAFFT-GINSI dpa_align 1000 44.2  1160
DEATH CLUSTALO MAFFT-GINSI dpa_align 1000 35.5  1183
cah CLUSTALO MAFFT-GINSI dpa_align 1000 70.5  1379
mmp CLUSTALO MAFFT-GINSI dpa_align 1000 91.7  1427
rub CLUSTALO MAFFT-GINSI dpa_align 1000 96.3  1435
ghf10 CLUSTALO MAFFT-GINSI dpa_align 1000 79.6  1502
tgfb CLUSTALO MAFFT-GINSI dpa_align 1000 65.0  1606
sodcu CLUSTALO MAFFT-GINSI dpa_align 1000 77.1  2038
KAS CLUSTALO MAFFT-GINSI dpa_align 1000 56.0  2070
DMRL_synthase CLUSTALO MAFFT-GINSI dpa_align 1000 71.0  2099
tms CLUSTALO MAFFT-GINSI dpa_align 1000 84.6  2118
GEL CLUSTALO MAFFT-GINSI dpa_align 1000 36.3  2195
kunitz CLUSTALO MAFFT-GINSI dpa_align 1000 76.7  2266
Sulfotransfer CLUSTALO MAFFT-GINSI dpa_align 1000 41.6  2489
mofe CLUSTALO MAFFT-GINSI dpa_align 1000 71.1  2567
Ald_Xan_dh_2 CLUSTALO MAFFT-GINSI dpa_align 1000 66.8  2589
ghf5 CLUSTALO MAFFT-GINSI dpa_align 1000 32.9  2717
phc CLUSTALO MAFFT-GINSI dpa_align 1000 92.2  2957
aadh CLUSTALO MAFFT-GINSI dpa_align 1000 55.1  3127
annexin CLUSTALO MAFFT-GINSI dpa_align 1000 52.8  3139
serpin CLUSTALO MAFFT-GINSI dpa_align 1000 77.9  3144
cytb CLUSTALO MAFFT-GINSI dpa_align 1000 59.8  3206
asp CLUSTALO MAFFT-GINSI dpa_align 1000 44.7  3262
oxidored_q6 CLUSTALO MAFFT-GINSI dpa_align 1000 92.9  3348
hpr CLUSTALO MAFFT-GINSI dpa_align 1000 94.3  3349
hormone_rec CLUSTALO MAFFT-GINSI dpa_align 1000 52.3  3509
hr CLUSTALO MAFFT-GINSI dpa_align 1000 96.2  3707
tim CLUSTALO MAFFT-GINSI dpa_align 1000 89.2  3904
glob CLUSTALO MAFFT-GINSI dpa_align 1000 50.0  3983
ace CLUSTALO MAFFT-GINSI dpa_align 1000 70.9  3989
cys CLUSTALO MAFFT-GINSI dpa_align 1000 62.7  4316
ghf1 CLUSTALO MAFFT-GINSI dpa_align 1000 69.8  4358
sodfe CLUSTALO MAFFT-GINSI dpa_align 1000 62.2  4455
peroxidase CLUSTALO MAFFT-GINSI dpa_align 1000 69.3  4514
uce CLUSTALO MAFFT-GINSI dpa_align 1000 56.6  4558
flav CLUSTALO MAFFT-GINSI dpa_align 1000 70.3  4612
HMG_box CLUSTALO MAFFT-GINSI dpa_align 1000 82.7  4779
OTCace CLUSTALO MAFFT-GINSI dpa_align 1000 81.3  4795
msb CLUSTALO MAFFT-GINSI dpa_align 1000 53.8  4884
icd CLUSTALO MAFFT-GINSI dpa_align 1000 80.7  5678
proteasome CLUSTALO MAFFT-GINSI dpa_align 1000 41.4  5732
cyclo CLUSTALO MAFFT-GINSI dpa_align 1000 75.7  6288
LIM CLUSTALO MAFFT-GINSI dpa_align 1000 86.6  6428
HLH CLUSTALO MAFFT-GINSI dpa_align 1000 54.8  6781
ldh CLUSTALO MAFFT-GINSI dpa_align 1000 64.9  7367
subt CLUSTALO MAFFT-GINSI dpa_align 1000 40.8  7517
int CLUSTALO MAFFT-GINSI dpa_align 1000 61.9  7572
lyase_1 CLUSTALO MAFFT-GINSI dpa_align 1000 56.1  7632
gpdh CLUSTALO MAFFT-GINSI dpa_align 1000 84.1  7691
egf CLUSTALO MAFFT-GINSI dpa_align 1000 36.8  7774
blm CLUSTALO MAFFT-GINSI dpa_align 1000 88.8  9105
gluts CLUSTALO MAFFT-GINSI dpa_align 1000 59.2  10099
myb_DNA-binding CLUSTALO MAFFT-GINSI dpa_align 1000 75.0  10398
tRNA-synt_2b CLUSTALO MAFFT-GINSI dpa_align 1000 29.1  11293
biotin_lipoyl CLUSTALO MAFFT-GINSI dpa_align 1000 72.9  11833
hom CLUSTALO MAFFT-GINSI dpa_align 1000 68.1  12037
ghf13 CLUSTALO MAFFT-GINSI dpa_align 1000 30.4  12607
aldosered CLUSTALO MAFFT-GINSI dpa_align 1000 72.6  13277
hla CLUSTALO MAFFT-GINSI dpa_align 1000 100.0  13465
Rhodanese CLUSTALO MAFFT-GINSI dpa_align 1000 39.6  14049
PDZ CLUSTALO MAFFT-GINSI dpa_align 1000 57.6  14950
blmb CLUSTALO MAFFT-GINSI dpa_align 1000 19.3  17200
rhv CLUSTALO MAFFT-GINSI dpa_align 1000 9.8  17976
p450 CLUSTALO MAFFT-GINSI dpa_align 1000 32.1  21013
adh CLUSTALO MAFFT-GINSI dpa_align 1000 95.7  21331
aat CLUSTALO MAFFT-GINSI dpa_align 1000 51.9  25100
rrm CLUSTALO MAFFT-GINSI dpa_align 1000 16.2  27610
Acetyltransf CLUSTALO MAFFT-GINSI dpa_align 1000 20.6  46285
sdr CLUSTALO MAFFT-GINSI dpa_align 1000 19.9  50157
zf-CCHH CLUSTALO MAFFT-GINSI dpa_align 1000 54.3  88345
rvp CLUSTALO MAFFT-GINSI dpa_align 1000 67.6  93681
seatoxin CLUSTALO MAFFT-GINSI dpa_align 2000 46.9  93
hip CLUSTALO MAFFT-GINSI dpa_align 2000 67.9  167
scorptoxin CLUSTALO MAFFT-GINSI dpa_align 2000 69.9  363
cyt3 CLUSTALO MAFFT-GINSI dpa_align 2000 64.4  385
rnasemam CLUSTALO MAFFT-GINSI dpa_align 2000 72.4  498
bowman CLUSTALO MAFFT-GINSI dpa_align 2000 34.3  499
toxin CLUSTALO MAFFT-GINSI dpa_align 2000 53.2  508
ghf11 CLUSTALO MAFFT-GINSI dpa_align 2000 83.9  521
TNF CLUSTALO MAFFT-GINSI dpa_align 2000 68.2  556
sti CLUSTALO MAFFT-GINSI dpa_align 2000 58.2  613
Stap_Strp_toxin CLUSTALO MAFFT-GINSI dpa_align 2000 44.4  640
profilin CLUSTALO MAFFT-GINSI dpa_align 2000 77.3  687
ricin CLUSTALO MAFFT-GINSI dpa_align 2000 69.2  747
ghf22 CLUSTALO MAFFT-GINSI dpa_align 2000 85.4  760
ChtBD CLUSTALO MAFFT-GINSI dpa_align 2000 88.4  774
ins CLUSTALO MAFFT-GINSI dpa_align 2000 75.4  793
trfl CLUSTALO MAFFT-GINSI dpa_align 2000 3.7  837
slectin CLUSTALO MAFFT-GINSI dpa_align 2000 87.6  932
phoslip CLUSTALO MAFFT-GINSI dpa_align 2000 72.8  946
ltn CLUSTALO MAFFT-GINSI dpa_align 2000 75.5  1068
il8 CLUSTALO MAFFT-GINSI dpa_align 2000 61.0  1073
az CLUSTALO MAFFT-GINSI dpa_align 2000 40.8  1086
kringle CLUSTALO MAFFT-GINSI dpa_align 2000 82.0  1091
cryst CLUSTALO MAFFT-GINSI dpa_align 2000 65.7  1160
DEATH CLUSTALO MAFFT-GINSI dpa_align 2000 35.5  1183
cah CLUSTALO MAFFT-GINSI dpa_align 2000 74.2  1379
mmp CLUSTALO MAFFT-GINSI dpa_align 2000 92.3  1427
rub CLUSTALO MAFFT-GINSI dpa_align 2000 96.3  1435
ghf10 CLUSTALO MAFFT-GINSI dpa_align 2000 83.3  1502
tgfb CLUSTALO MAFFT-GINSI dpa_align 2000 65.0  1606
sodcu CLUSTALO MAFFT-GINSI dpa_align 2000 78.3  2038
KAS CLUSTALO MAFFT-GINSI dpa_align 2000 52.2  2070
DMRL_synthase CLUSTALO MAFFT-GINSI dpa_align 2000 71.0  2099
tms CLUSTALO MAFFT-GINSI dpa_align 2000 82.8  2118
GEL CLUSTALO MAFFT-GINSI dpa_align 2000 37.7  2195
kunitz CLUSTALO MAFFT-GINSI dpa_align 2000 80.0  2266
Sulfotransfer CLUSTALO MAFFT-GINSI dpa_align 2000 38.5  2489
mofe CLUSTALO MAFFT-GINSI dpa_align 2000 71.9  2567
Ald_Xan_dh_2 CLUSTALO MAFFT-GINSI dpa_align 2000 65.1  2589
ghf5 CLUSTALO MAFFT-GINSI dpa_align 2000 36.0  2717
phc CLUSTALO MAFFT-GINSI dpa_align 2000 88.8  2957
aadh CLUSTALO MAFFT-GINSI dpa_align 2000 56.9  3127
annexin CLUSTALO MAFFT-GINSI dpa_align 2000 50.0  3139
serpin CLUSTALO MAFFT-GINSI dpa_align 2000 83.4  3144
cytb CLUSTALO MAFFT-GINSI dpa_align 2000 65.2  3206
asp CLUSTALO MAFFT-GINSI dpa_align 2000 57.2  3262
oxidored_q6 CLUSTALO MAFFT-GINSI dpa_align 2000 92.1  3348
hpr CLUSTALO MAFFT-GINSI dpa_align 2000 94.3  3349
hormone_rec CLUSTALO MAFFT-GINSI dpa_align 2000 52.7  3509
hr CLUSTALO MAFFT-GINSI dpa_align 2000 96.2  3707
tim CLUSTALO MAFFT-GINSI dpa_align 2000 89.6  3904
glob CLUSTALO MAFFT-GINSI dpa_align 2000 46.5  3983
ace CLUSTALO MAFFT-GINSI dpa_align 2000 65.4  3989
cys CLUSTALO MAFFT-GINSI dpa_align 2000 69.8  4316
ghf1 CLUSTALO MAFFT-GINSI dpa_align 2000 75.1  4358
sodfe CLUSTALO MAFFT-GINSI dpa_align 2000 63.6  4455
peroxidase CLUSTALO MAFFT-GINSI dpa_align 2000 64.8  4514
uce CLUSTALO MAFFT-GINSI dpa_align 2000 65.7  4558
flav CLUSTALO MAFFT-GINSI dpa_align 2000 75.4  4612
HMG_box CLUSTALO MAFFT-GINSI dpa_align 2000 84.0  4779
OTCace CLUSTALO MAFFT-GINSI dpa_align 2000 81.6  4795
msb CLUSTALO MAFFT-GINSI dpa_align 2000 53.8  4884
icd CLUSTALO MAFFT-GINSI dpa_align 2000 82.1  5678
proteasome CLUSTALO MAFFT-GINSI dpa_align 2000 43.1  5732
cyclo CLUSTALO MAFFT-GINSI dpa_align 2000 74.6  6288
LIM CLUSTALO MAFFT-GINSI dpa_align 2000 86.6  6428
HLH CLUSTALO MAFFT-GINSI dpa_align 2000 51.2  6781
ldh CLUSTALO MAFFT-GINSI dpa_align 2000 67.0  7367
subt CLUSTALO MAFFT-GINSI dpa_align 2000 41.6  7517
int CLUSTALO MAFFT-GINSI dpa_align 2000 59.9  7572
lyase_1 CLUSTALO MAFFT-GINSI dpa_align 2000 59.4  7632
gpdh CLUSTALO MAFFT-GINSI dpa_align 2000 83.8  7691
egf CLUSTALO MAFFT-GINSI dpa_align 2000 36.8  7774
blm CLUSTALO MAFFT-GINSI dpa_align 2000 89.1  9105
gluts CLUSTALO MAFFT-GINSI dpa_align 2000 62.7  10099
myb_DNA-binding CLUSTALO MAFFT-GINSI dpa_align 2000 69.6  10398
tRNA-synt_2b CLUSTALO MAFFT-GINSI dpa_align 2000 31.7  11293
biotin_lipoyl CLUSTALO MAFFT-GINSI dpa_align 2000 77.6  11833
hom CLUSTALO MAFFT-GINSI dpa_align 2000 66.7  12037
ghf13 CLUSTALO MAFFT-GINSI dpa_align 2000 29.4  12607
aldosered CLUSTALO MAFFT-GINSI dpa_align 2000 70.5  13277
hla CLUSTALO MAFFT-GINSI dpa_align 2000 100.0  13465
Rhodanese CLUSTALO MAFFT-GINSI dpa_align 2000 37.0  14049
PDZ CLUSTALO MAFFT-GINSI dpa_align 2000 61.6  14950
blmb CLUSTALO MAFFT-GINSI dpa_align 2000 24.4  17200
rhv CLUSTALO MAFFT-GINSI dpa_align 2000 2.9  17976
p450 CLUSTALO MAFFT-GINSI dpa_align 2000 24.4  21013
adh CLUSTALO MAFFT-GINSI dpa_align 2000 95.2  21331
aat CLUSTALO MAFFT-GINSI dpa_align 2000 52.3  25100
rrm CLUSTALO MAFFT-GINSI dpa_align 2000 22.5  27610
Acetyltransf CLUSTALO MAFFT-GINSI dpa_align 2000 26.5  46285
sdr CLUSTALO MAFFT-GINSI dpa_align 2000 13.9  50157
zf-CCHH CLUSTALO MAFFT-GINSI dpa_align 2000 60.0  88345
rvp CLUSTALO MAFFT-GINSI dpa_align 2000 56.8  93681
seatoxin MAFFT MAFFT-GINSI dpa_align 50 30.6  93
hip MAFFT MAFFT-GINSI dpa_align 50 65.5  167
scorptoxin MAFFT MAFFT-GINSI dpa_align 50 72.6  363
cyt3 MAFFT MAFFT-GINSI dpa_align 50 41.5  385
rnasemam MAFFT MAFFT-GINSI dpa_align 50 67.9  498
bowman MAFFT MAFFT-GINSI dpa_align 50 35.7  499
toxin MAFFT MAFFT-GINSI dpa_align 50 44.2  508
ghf11 MAFFT MAFFT-GINSI dpa_align 50 73.4  521
TNF MAFFT MAFFT-GINSI dpa_align 50 67.5  556
sti MAFFT MAFFT-GINSI dpa_align 50 52.2  613
Stap_Strp_toxin MAFFT MAFFT-GINSI dpa_align 50 44.9  640
profilin MAFFT MAFFT-GINSI dpa_align 50 64.8  687
ricin MAFFT MAFFT-GINSI dpa_align 50 65.6  747
ghf22 MAFFT MAFFT-GINSI dpa_align 50 84.6  760
ChtBD MAFFT MAFFT-GINSI dpa_align 50 88.4  774
ins MAFFT MAFFT-GINSI dpa_align 50 49.3  793
trfl MAFFT MAFFT-GINSI dpa_align 50 87.7  837
slectin MAFFT MAFFT-GINSI dpa_align 50 73.7  932
phoslip MAFFT MAFFT-GINSI dpa_align 50 72.8  946
ltn MAFFT MAFFT-GINSI dpa_align 50 67.6  1068
il8 MAFFT MAFFT-GINSI dpa_align 50 44.2  1073
az MAFFT MAFFT-GINSI dpa_align 50 33.7  1086
kringle MAFFT MAFFT-GINSI dpa_align 50 61.8  1091
cryst MAFFT MAFFT-GINSI dpa_align 50 1.1  1160
DEATH MAFFT MAFFT-GINSI dpa_align 50 34.7  1183
cah MAFFT MAFFT-GINSI dpa_align 50 68.3  1379
mmp MAFFT MAFFT-GINSI dpa_align 50 82.8  1427
rub MAFFT MAFFT-GINSI dpa_align 50 96.3  1435
ghf10 MAFFT MAFFT-GINSI dpa_align 50 66.6  1502
tgfb MAFFT MAFFT-GINSI dpa_align 50 59.0  1606
sodcu MAFFT MAFFT-GINSI dpa_align 50 62.7  2038
KAS MAFFT MAFFT-GINSI dpa_align 50 66.8  2070
DMRL_synthase MAFFT MAFFT-GINSI dpa_align 50 60.9  2099
tms MAFFT MAFFT-GINSI dpa_align 50 81.1  2118
GEL MAFFT MAFFT-GINSI dpa_align 50 37.7  2195
kunitz MAFFT MAFFT-GINSI dpa_align 50 66.7  2266
Sulfotransfer MAFFT MAFFT-GINSI dpa_align 50 31.1  2489
mofe MAFFT MAFFT-GINSI dpa_align 50 69.6  2567
Ald_Xan_dh_2 MAFFT MAFFT-GINSI dpa_align 50 66.6  2589
ghf5 MAFFT MAFFT-GINSI dpa_align 50 22.9  2717
phc MAFFT MAFFT-GINSI dpa_align 50 81.0  2957
aadh MAFFT MAFFT-GINSI dpa_align 50 50.1  3127
annexin MAFFT MAFFT-GINSI dpa_align 50 97.8  3139
serpin MAFFT MAFFT-GINSI dpa_align 50 73.6  3144
cytb MAFFT MAFFT-GINSI dpa_align 50 58.7  3206
asp MAFFT MAFFT-GINSI dpa_align 50 55.3  3262
oxidored_q6 MAFFT MAFFT-GINSI dpa_align 50 93.6  3348
hpr MAFFT MAFFT-GINSI dpa_align 50 92.0  3349
hormone_rec MAFFT MAFFT-GINSI dpa_align 50 35.9  3509
hr MAFFT MAFFT-GINSI dpa_align 50 92.4  3707
tim MAFFT MAFFT-GINSI dpa_align 50 85.7  3904
glob MAFFT MAFFT-GINSI dpa_align 50 54.1  3983
ace MAFFT MAFFT-GINSI dpa_align 50 46.7  3989
cys MAFFT MAFFT-GINSI dpa_align 50 53.7  4316
ghf1 MAFFT MAFFT-GINSI dpa_align 50 42.3  4358
sodfe MAFFT MAFFT-GINSI dpa_align 50 57.9  4455
peroxidase MAFFT MAFFT-GINSI dpa_align 50 48.7  4514
uce MAFFT MAFFT-GINSI dpa_align 50 42.8  4558
flav MAFFT MAFFT-GINSI dpa_align 50 66.3  4612
HMG_box MAFFT MAFFT-GINSI dpa_align 50 65.4  4779
OTCace MAFFT MAFFT-GINSI dpa_align 50 84.3  4795
msb MAFFT MAFFT-GINSI dpa_align 50 37.2  4884
icd MAFFT MAFFT-GINSI dpa_align 50 76.3  5678
proteasome MAFFT MAFFT-GINSI dpa_align 50 37.2  5732
cyclo MAFFT MAFFT-GINSI dpa_align 50 56.1  6288
LIM MAFFT MAFFT-GINSI dpa_align 50 86.6  6428
HLH MAFFT MAFFT-GINSI dpa_align 50 52.4  6781
ldh MAFFT MAFFT-GINSI dpa_align 50 40.5  7367
subt MAFFT MAFFT-GINSI dpa_align 50 12.5  7517
int MAFFT MAFFT-GINSI dpa_align 50 15.3  7572
lyase_1 MAFFT MAFFT-GINSI dpa_align 50 47.9  7632
gpdh MAFFT MAFFT-GINSI dpa_align 50 83.2  7691
egf MAFFT MAFFT-GINSI dpa_align 50 22.1  7774
blm MAFFT MAFFT-GINSI dpa_align 50 20.6  9105
gluts MAFFT MAFFT-GINSI dpa_align 50 49.4  10099
myb_DNA-binding MAFFT MAFFT-GINSI dpa_align 50 66.1  10398
tRNA-synt_2b MAFFT MAFFT-GINSI dpa_align 50 16.3  11293
biotin_lipoyl MAFFT MAFFT-GINSI dpa_align 50 58.8  11833
hom MAFFT MAFFT-GINSI dpa_align 50 60.9  12037
ghf13 MAFFT MAFFT-GINSI dpa_align 50 26.8  12607
aldosered MAFFT MAFFT-GINSI dpa_align 50 45.5  13277
hla MAFFT MAFFT-GINSI dpa_align 50 99.4  13465
Rhodanese MAFFT MAFFT-GINSI dpa_align 50 32.8  14049
PDZ MAFFT MAFFT-GINSI dpa_align 50 43.4  14950
blmb MAFFT MAFFT-GINSI dpa_align 50 29.8  17200
rhv MAFFT MAFFT-GINSI dpa_align 50 44.7  17976
p450 MAFFT MAFFT-GINSI dpa_align 50 24.2  21013
adh MAFFT MAFFT-GINSI dpa_align 50 96.5  21331
aat MAFFT MAFFT-GINSI dpa_align 50 25.7  25100
rrm MAFFT MAFFT-GINSI dpa_align 50 14.4  27610
Acetyltransf MAFFT MAFFT-GINSI dpa_align 50 28.0  46285
sdr MAFFT MAFFT-GINSI dpa_align 50 18.0  50157
zf-CCHH MAFFT MAFFT-GINSI dpa_align 50 37.1  88345
rvp MAFFT MAFFT-GINSI dpa_align 50 63.1  93681
seatoxin MAFFT MAFFT-GINSI dpa_align 100 46.9  93
hip MAFFT MAFFT-GINSI dpa_align 100 66.7  167
scorptoxin MAFFT MAFFT-GINSI dpa_align 100 80.8  363
cyt3 MAFFT MAFFT-GINSI dpa_align 100 41.5  385
rnasemam MAFFT MAFFT-GINSI dpa_align 100 76.9  498
bowman MAFFT MAFFT-GINSI dpa_align 100 87.1  499
toxin MAFFT MAFFT-GINSI dpa_align 100 35.1  508
ghf11 MAFFT MAFFT-GINSI dpa_align 100 77.1  521
TNF MAFFT MAFFT-GINSI dpa_align 100 70.7  556
sti MAFFT MAFFT-GINSI dpa_align 100 60.3  613
Stap_Strp_toxin MAFFT MAFFT-GINSI dpa_align 100 44.0  640
profilin MAFFT MAFFT-GINSI dpa_align 100 68.0  687
ricin MAFFT MAFFT-GINSI dpa_align 100 75.8  747
ghf22 MAFFT MAFFT-GINSI dpa_align 100 84.6  760
ChtBD MAFFT MAFFT-GINSI dpa_align 100 90.7  774
ins MAFFT MAFFT-GINSI dpa_align 100 47.8  793
trfl MAFFT MAFFT-GINSI dpa_align 100 4.1  837
slectin MAFFT MAFFT-GINSI dpa_align 100 73.0  932
phoslip MAFFT MAFFT-GINSI dpa_align 100 72.1  946
ltn MAFFT MAFFT-GINSI dpa_align 100 69.6  1068
il8 MAFFT MAFFT-GINSI dpa_align 100 42.9  1073
az MAFFT MAFFT-GINSI dpa_align 100 38.6  1086
kringle MAFFT MAFFT-GINSI dpa_align 100 61.8  1091
cryst MAFFT MAFFT-GINSI dpa_align 100 1.1  1160
DEATH MAFFT MAFFT-GINSI dpa_align 100 33.9  1183
cah MAFFT MAFFT-GINSI dpa_align 100 64.6  1379
mmp MAFFT MAFFT-GINSI dpa_align 100 87.6  1427
rub MAFFT MAFFT-GINSI dpa_align 100 79.6  1435
ghf10 MAFFT MAFFT-GINSI dpa_align 100 76.2  1502
tgfb MAFFT MAFFT-GINSI dpa_align 100 62.4  1606
sodcu MAFFT MAFFT-GINSI dpa_align 100 74.1  2038
KAS MAFFT MAFFT-GINSI dpa_align 100 66.8  2070
DMRL_synthase MAFFT MAFFT-GINSI dpa_align 100 71.0  2099
tms MAFFT MAFFT-GINSI dpa_align 100 79.3  2118
GEL MAFFT MAFFT-GINSI dpa_align 100 37.7  2195
kunitz MAFFT MAFFT-GINSI dpa_align 100 50.0  2266
Sulfotransfer MAFFT MAFFT-GINSI dpa_align 100 32.4  2489
mofe MAFFT MAFFT-GINSI dpa_align 100 65.8  2567
Ald_Xan_dh_2 MAFFT MAFFT-GINSI dpa_align 100 66.9  2589
ghf5 MAFFT MAFFT-GINSI dpa_align 100 20.8  2717
phc MAFFT MAFFT-GINSI dpa_align 100 83.8  2957
aadh MAFFT MAFFT-GINSI dpa_align 100 47.6  3127
annexin MAFFT MAFFT-GINSI dpa_align 100 97.8  3139
serpin MAFFT MAFFT-GINSI dpa_align 100 80.9  3144
cytb MAFFT MAFFT-GINSI dpa_align 100 48.9  3206
asp MAFFT MAFFT-GINSI dpa_align 100 60.4  3262
oxidored_q6 MAFFT MAFFT-GINSI dpa_align 100 93.2  3348
hpr MAFFT MAFFT-GINSI dpa_align 100 94.3  3349
hormone_rec MAFFT MAFFT-GINSI dpa_align 100 42.0  3509
hr MAFFT MAFFT-GINSI dpa_align 100 87.3  3707
tim MAFFT MAFFT-GINSI dpa_align 100 86.9  3904
glob MAFFT MAFFT-GINSI dpa_align 100 45.9  3983
ace MAFFT MAFFT-GINSI dpa_align 100 51.9  3989
cys MAFFT MAFFT-GINSI dpa_align 100 57.1  4316
ghf1 MAFFT MAFFT-GINSI dpa_align 100 42.1  4358
sodfe MAFFT MAFFT-GINSI dpa_align 100 59.8  4455
peroxidase MAFFT MAFFT-GINSI dpa_align 100 46.7  4514
uce MAFFT MAFFT-GINSI dpa_align 100 34.9  4558
flav MAFFT MAFFT-GINSI dpa_align 100 61.1  4612
HMG_box MAFFT MAFFT-GINSI dpa_align 100 65.4  4779
OTCace MAFFT MAFFT-GINSI dpa_align 100 84.3  4795
msb MAFFT MAFFT-GINSI dpa_align 100 42.1  4884
icd MAFFT MAFFT-GINSI dpa_align 100 78.5  5678
proteasome MAFFT MAFFT-GINSI dpa_align 100 39.7  5732
cyclo MAFFT MAFFT-GINSI dpa_align 100 55.0  6288
LIM MAFFT MAFFT-GINSI dpa_align 100 86.6  6428
HLH MAFFT MAFFT-GINSI dpa_align 100 52.4  6781
ldh MAFFT MAFFT-GINSI dpa_align 100 44.1  7367
subt MAFFT MAFFT-GINSI dpa_align 100 19.6  7517
int MAFFT MAFFT-GINSI dpa_align 100 16.3  7572
lyase_1 MAFFT MAFFT-GINSI dpa_align 100 50.5  7632
gpdh MAFFT MAFFT-GINSI dpa_align 100 84.4  7691
egf MAFFT MAFFT-GINSI dpa_align 100 27.9  7774
blm MAFFT MAFFT-GINSI dpa_align 100 20.6  9105
gluts MAFFT MAFFT-GINSI dpa_align 100 33.0  10099
myb_DNA-binding MAFFT MAFFT-GINSI dpa_align 100 57.1  10398
tRNA-synt_2b MAFFT MAFFT-GINSI dpa_align 100 25.9  11293
biotin_lipoyl MAFFT MAFFT-GINSI dpa_align 100 71.8  11833
hom MAFFT MAFFT-GINSI dpa_align 100 59.4  12037
ghf13 MAFFT MAFFT-GINSI dpa_align 100 34.1  12607
aldosered MAFFT MAFFT-GINSI dpa_align 100 44.9  13277
hla MAFFT MAFFT-GINSI dpa_align 100 97.8  13465
Rhodanese MAFFT MAFFT-GINSI dpa_align 100 27.1  14049
PDZ MAFFT MAFFT-GINSI dpa_align 100 45.5  14950
blmb MAFFT MAFFT-GINSI dpa_align 100 28.0  17200
rhv MAFFT MAFFT-GINSI dpa_align 100 44.6  17976
p450 MAFFT MAFFT-GINSI dpa_align 100 27.9  21013
adh MAFFT MAFFT-GINSI dpa_align 100 98.1  21331
aat MAFFT MAFFT-GINSI dpa_align 100 33.3  25100
rrm MAFFT MAFFT-GINSI dpa_align 100 11.7  27610
Acetyltransf MAFFT MAFFT-GINSI dpa_align 100 26.5  46285
sdr MAFFT MAFFT-GINSI dpa_align 100 29.0  50157
zf-CCHH MAFFT MAFFT-GINSI dpa_align 100 25.7  88345
rvp MAFFT MAFFT-GINSI dpa_align 100 36.9  93681
seatoxin MAFFT MAFFT-GINSI dpa_align 200 46.9  93
hip MAFFT MAFFT-GINSI dpa_align 200 67.9  167
scorptoxin MAFFT MAFFT-GINSI dpa_align 200 72.6  363
cyt3 MAFFT MAFFT-GINSI dpa_align 200 54.2  385
rnasemam MAFFT MAFFT-GINSI dpa_align 200 70.1  498
bowman MAFFT MAFFT-GINSI dpa_align 200 14.3  499
toxin MAFFT MAFFT-GINSI dpa_align 200 55.8  508
ghf11 MAFFT MAFFT-GINSI dpa_align 200 80.7  521
TNF MAFFT MAFFT-GINSI dpa_align 200 67.5  556
sti MAFFT MAFFT-GINSI dpa_align 200 60.9  613
Stap_Strp_toxin MAFFT MAFFT-GINSI dpa_align 200 46.1  640
profilin MAFFT MAFFT-GINSI dpa_align 200 64.1  687
ricin MAFFT MAFFT-GINSI dpa_align 200 68.9  747
ghf22 MAFFT MAFFT-GINSI dpa_align 200 84.6  760
ChtBD MAFFT MAFFT-GINSI dpa_align 200 93.0  774
ins MAFFT MAFFT-GINSI dpa_align 200 46.4  793
trfl MAFFT MAFFT-GINSI dpa_align 200 86.6  837
slectin MAFFT MAFFT-GINSI dpa_align 200 83.2  932
phoslip MAFFT MAFFT-GINSI dpa_align 200 72.1  946
ltn MAFFT MAFFT-GINSI dpa_align 200 72.7  1068
il8 MAFFT MAFFT-GINSI dpa_align 200 55.8  1073
az MAFFT MAFFT-GINSI dpa_align 200 37.5  1086
kringle MAFFT MAFFT-GINSI dpa_align 200 66.3  1091
cryst MAFFT MAFFT-GINSI dpa_align 200 1.1  1160
DEATH MAFFT MAFFT-GINSI dpa_align 200 37.9  1183
cah MAFFT MAFFT-GINSI dpa_align 200 75.3  1379
mmp MAFFT MAFFT-GINSI dpa_align 200 85.2  1427
rub MAFFT MAFFT-GINSI dpa_align 200 96.3  1435
ghf10 MAFFT MAFFT-GINSI dpa_align 200 78.6  1502
tgfb MAFFT MAFFT-GINSI dpa_align 200 64.1  1606
sodcu MAFFT MAFFT-GINSI dpa_align 200 77.1  2038
KAS MAFFT MAFFT-GINSI dpa_align 200 56.8  2070
DMRL_synthase MAFFT MAFFT-GINSI dpa_align 200 70.4  2099
tms MAFFT MAFFT-GINSI dpa_align 200 83.5  2118
GEL MAFFT MAFFT-GINSI dpa_align 200 45.2  2195
kunitz MAFFT MAFFT-GINSI dpa_align 200 61.7  2266
Sulfotransfer MAFFT MAFFT-GINSI dpa_align 200 31.1  2489
mofe MAFFT MAFFT-GINSI dpa_align 200 70.8  2567
Ald_Xan_dh_2 MAFFT MAFFT-GINSI dpa_align 200 47.7  2589
ghf5 MAFFT MAFFT-GINSI dpa_align 200 28.5  2717
