trfl CLUSTALO MAFFT-GINSI dpa_align 1000 1.8  837
slectin CLUSTALO MAFFT-GINSI dpa_align 1000 91.3  932
phoslip CLUSTALO MAFFT-GINSI dpa_align 1000 81.8  946
ltn CLUSTALO MAFFT-GINSI dpa_align 1000 84.1  1068
il8 CLUSTALO MAFFT-GINSI dpa_align 1000 66.9  1073
az CLUSTALO MAFFT-GINSI dpa_align 1000 37.6  1086
kringle CLUSTALO MAFFT-GINSI dpa_align 1000 89.4  1091
cryst CLUSTALO MAFFT-GINSI dpa_align 1000 45.5  1160
DEATH CLUSTALO MAFFT-GINSI dpa_align 1000 48.3  1183
cah CLUSTALO MAFFT-GINSI dpa_align 1000 75.7  1379
mmp CLUSTALO MAFFT-GINSI dpa_align 1000 94.2  1427
rub CLUSTALO MAFFT-GINSI dpa_align 1000 96.7  1435
ghf10 CLUSTALO MAFFT-GINSI dpa_align 1000 84.9  1502
tgfb CLUSTALO MAFFT-GINSI dpa_align 1000 74.6  1606
sodcu CLUSTALO MAFFT-GINSI dpa_align 1000 82.4  2038
KAS CLUSTALO MAFFT-GINSI dpa_align 1000 59.1  2070
DMRL_synthase CLUSTALO MAFFT-GINSI dpa_align 1000 81.2  2099
tms CLUSTALO MAFFT-GINSI dpa_align 1000 91.1  2118
GEL CLUSTALO MAFFT-GINSI dpa_align 1000 50.9  2195
kunitz CLUSTALO MAFFT-GINSI dpa_align 1000 78.6  2266
Sulfotransfer CLUSTALO MAFFT-GINSI dpa_align 1000 50.2  2489
mofe CLUSTALO MAFFT-GINSI dpa_align 1000 77.9  2567
Ald_Xan_dh_2 CLUSTALO MAFFT-GINSI dpa_align 1000 75.1  2589
ghf5 CLUSTALO MAFFT-GINSI dpa_align 1000 47.0  2717
phc CLUSTALO MAFFT-GINSI dpa_align 1000 94.3  2957
aadh CLUSTALO MAFFT-GINSI dpa_align 1000 61.2  3127
annexin CLUSTALO MAFFT-GINSI dpa_align 1000 53.2  3139
serpin CLUSTALO MAFFT-GINSI dpa_align 1000 84.9  3144
cytb CLUSTALO MAFFT-GINSI dpa_align 1000 65.1  3206
asp CLUSTALO MAFFT-GINSI dpa_align 1000 45.7  3262
oxidored_q6 CLUSTALO MAFFT-GINSI dpa_align 1000 94.7  3348
hpr CLUSTALO MAFFT-GINSI dpa_align 1000 95.9  3349
hormone_rec CLUSTALO MAFFT-GINSI dpa_align 1000 65.6  3509
hr CLUSTALO MAFFT-GINSI dpa_align 1000 99.6  3707
tim CLUSTALO MAFFT-GINSI dpa_align 1000 93.2  3904
glob CLUSTALO MAFFT-GINSI dpa_align 1000 57.2  3983
ace CLUSTALO MAFFT-GINSI dpa_align 1000 76.4  3989
cys CLUSTALO MAFFT-GINSI dpa_align 1000 73.1  4316
ghf1 CLUSTALO MAFFT-GINSI dpa_align 1000 80.0  4358
sodfe CLUSTALO MAFFT-GINSI dpa_align 1000 67.2  4455
peroxidase CLUSTALO MAFFT-GINSI dpa_align 1000 74.6  4514
uce CLUSTALO MAFFT-GINSI dpa_align 1000 65.3  4558
flav CLUSTALO MAFFT-GINSI dpa_align 1000 73.7  4612
HMG_box CLUSTALO MAFFT-GINSI dpa_align 1000 92.6  4779
OTCace CLUSTALO MAFFT-GINSI dpa_align 1000 83.3  4795
msb CLUSTALO MAFFT-GINSI dpa_align 1000 67.9  4884
icd CLUSTALO MAFFT-GINSI dpa_align 1000 83.7  5678
proteasome CLUSTALO MAFFT-GINSI dpa_align 1000 55.6  5732
cyclo CLUSTALO MAFFT-GINSI dpa_align 1000 78.9  6288
LIM CLUSTALO MAFFT-GINSI dpa_align 1000 96.5  6428
HLH CLUSTALO MAFFT-GINSI dpa_align 1000 70.8  6781
ldh CLUSTALO MAFFT-GINSI dpa_align 1000 74.7  7367
subt CLUSTALO MAFFT-GINSI dpa_align 1000 49.6  7517
int CLUSTALO MAFFT-GINSI dpa_align 1000 66.4  7572
lyase_1 CLUSTALO MAFFT-GINSI dpa_align 1000 58.3  7632
gpdh CLUSTALO MAFFT-GINSI dpa_align 1000 88.3  7691
egf CLUSTALO MAFFT-GINSI dpa_align 1000 49.5  7774
blm CLUSTALO MAFFT-GINSI dpa_align 1000 91.6  9105
gluts CLUSTALO MAFFT-GINSI dpa_align 1000 64.8  10099
myb_DNA-binding CLUSTALO MAFFT-GINSI dpa_align 1000 84.2  10398
tRNA-synt_2b CLUSTALO MAFFT-GINSI dpa_align 1000 41.0  11293
biotin_lipoyl CLUSTALO MAFFT-GINSI dpa_align 1000 78.2  11833
hom CLUSTALO MAFFT-GINSI dpa_align 1000 83.4  12037
ghf13 CLUSTALO MAFFT-GINSI dpa_align 1000 39.3  12607
aldosered CLUSTALO MAFFT-GINSI dpa_align 1000 78.0  13277
hla CLUSTALO MAFFT-GINSI dpa_align 1000 100.0  13465
Rhodanese CLUSTALO MAFFT-GINSI dpa_align 1000 38.1  14049
PDZ CLUSTALO MAFFT-GINSI dpa_align 1000 57.2  14950
blmb CLUSTALO MAFFT-GINSI dpa_align 1000 25.7  17200
rhv CLUSTALO MAFFT-GINSI dpa_align 1000 9.3  17976
p450 CLUSTALO MAFFT-GINSI dpa_align 1000 41.4  21013
adh CLUSTALO MAFFT-GINSI dpa_align 1000 96.4  21331
aat CLUSTALO MAFFT-GINSI dpa_align 1000 57.3  25100
rrm CLUSTALO MAFFT-GINSI dpa_align 1000 24.0  27610
Acetyltransf CLUSTALO MAFFT-GINSI dpa_align 1000 26.2  46285
sdr CLUSTALO MAFFT-GINSI dpa_align 1000 25.2  50157
zf-CCHH CLUSTALO MAFFT-GINSI dpa_align 1000 67.5  88345
rvp CLUSTALO MAFFT-GINSI dpa_align 1000 72.1  93681
seatoxin CLUSTALO MAFFT-GINSI dpa_align 2000 47.0  93
hip CLUSTALO MAFFT-GINSI dpa_align 2000 76.7  167
scorptoxin CLUSTALO MAFFT-GINSI dpa_align 2000 77.7  363
cyt3 CLUSTALO MAFFT-GINSI dpa_align 2000 72.4  385
rnasemam CLUSTALO MAFFT-GINSI dpa_align 2000 81.7  498
bowman CLUSTALO MAFFT-GINSI dpa_align 2000 26.5  499
toxin CLUSTALO MAFFT-GINSI dpa_align 2000 68.6  508
ghf11 CLUSTALO MAFFT-GINSI dpa_align 2000 85.3  521
TNF CLUSTALO MAFFT-GINSI dpa_align 2000 73.2  556
sti CLUSTALO MAFFT-GINSI dpa_align 2000 65.6  613
Stap_Strp_toxin CLUSTALO MAFFT-GINSI dpa_align 2000 50.8  640
profilin CLUSTALO MAFFT-GINSI dpa_align 2000 78.9  687
ricin CLUSTALO MAFFT-GINSI dpa_align 2000 73.9  747
ghf22 CLUSTALO MAFFT-GINSI dpa_align 2000 88.1  760
ChtBD CLUSTALO MAFFT-GINSI dpa_align 2000 90.8  774
ins CLUSTALO MAFFT-GINSI dpa_align 2000 86.0  793
trfl CLUSTALO MAFFT-GINSI dpa_align 2000 1.8  837
slectin CLUSTALO MAFFT-GINSI dpa_align 2000 91.3  932
phoslip CLUSTALO MAFFT-GINSI dpa_align 2000 81.8  946
ltn CLUSTALO MAFFT-GINSI dpa_align 2000 83.7  1068
il8 CLUSTALO MAFFT-GINSI dpa_align 2000 67.8  1073
az CLUSTALO MAFFT-GINSI dpa_align 2000 44.9  1086
kringle CLUSTALO MAFFT-GINSI dpa_align 2000 89.4  1091
cryst CLUSTALO MAFFT-GINSI dpa_align 2000 69.0  1160
DEATH CLUSTALO MAFFT-GINSI dpa_align 2000 48.3  1183
cah CLUSTALO MAFFT-GINSI dpa_align 2000 78.6  1379
mmp CLUSTALO MAFFT-GINSI dpa_align 2000 94.6  1427
rub CLUSTALO MAFFT-GINSI dpa_align 2000 96.7  1435
ghf10 CLUSTALO MAFFT-GINSI dpa_align 2000 88.7  1502
tgfb CLUSTALO MAFFT-GINSI dpa_align 2000 76.0  1606
sodcu CLUSTALO MAFFT-GINSI dpa_align 2000 82.0  2038
KAS CLUSTALO MAFFT-GINSI dpa_align 2000 51.8  2070
DMRL_synthase CLUSTALO MAFFT-GINSI dpa_align 2000 80.3  2099
tms CLUSTALO MAFFT-GINSI dpa_align 2000 89.3  2118
GEL CLUSTALO MAFFT-GINSI dpa_align 2000 46.7  2195
kunitz CLUSTALO MAFFT-GINSI dpa_align 2000 81.5  2266
Sulfotransfer CLUSTALO MAFFT-GINSI dpa_align 2000 46.6  2489
mofe CLUSTALO MAFFT-GINSI dpa_align 2000 78.6  2567
Ald_Xan_dh_2 CLUSTALO MAFFT-GINSI dpa_align 2000 72.2  2589
ghf5 CLUSTALO MAFFT-GINSI dpa_align 2000 51.1  2717
phc CLUSTALO MAFFT-GINSI dpa_align 2000 91.6  2957
aadh CLUSTALO MAFFT-GINSI dpa_align 2000 63.4  3127
annexin CLUSTALO MAFFT-GINSI dpa_align 2000 50.3  3139
serpin CLUSTALO MAFFT-GINSI dpa_align 2000 89.8  3144
cytb CLUSTALO MAFFT-GINSI dpa_align 2000 74.5  3206
asp CLUSTALO MAFFT-GINSI dpa_align 2000 59.5  3262
oxidored_q6 CLUSTALO MAFFT-GINSI dpa_align 2000 93.9  3348
hpr CLUSTALO MAFFT-GINSI dpa_align 2000 95.9  3349
hormone_rec CLUSTALO MAFFT-GINSI dpa_align 2000 67.3  3509
hr CLUSTALO MAFFT-GINSI dpa_align 2000 99.6  3707
tim CLUSTALO MAFFT-GINSI dpa_align 2000 93.8  3904
glob CLUSTALO MAFFT-GINSI dpa_align 2000 49.2  3983
ace CLUSTALO MAFFT-GINSI dpa_align 2000 70.6  3989
cys CLUSTALO MAFFT-GINSI dpa_align 2000 80.2  4316
ghf1 CLUSTALO MAFFT-GINSI dpa_align 2000 84.2  4358
sodfe CLUSTALO MAFFT-GINSI dpa_align 2000 67.3  4455
peroxidase CLUSTALO MAFFT-GINSI dpa_align 2000 69.7  4514
uce CLUSTALO MAFFT-GINSI dpa_align 2000 74.1  4558
flav CLUSTALO MAFFT-GINSI dpa_align 2000 78.4  4612
HMG_box CLUSTALO MAFFT-GINSI dpa_align 2000 93.5  4779
OTCace CLUSTALO MAFFT-GINSI dpa_align 2000 84.1  4795
msb CLUSTALO MAFFT-GINSI dpa_align 2000 66.8  4884
icd CLUSTALO MAFFT-GINSI dpa_align 2000 84.9  5678
proteasome CLUSTALO MAFFT-GINSI dpa_align 2000 56.1  5732
cyclo CLUSTALO MAFFT-GINSI dpa_align 2000 81.2  6288
LIM CLUSTALO MAFFT-GINSI dpa_align 2000 96.5  6428
HLH CLUSTALO MAFFT-GINSI dpa_align 2000 69.5  6781
ldh CLUSTALO MAFFT-GINSI dpa_align 2000 77.8  7367
subt CLUSTALO MAFFT-GINSI dpa_align 2000 50.9  7517
int CLUSTALO MAFFT-GINSI dpa_align 2000 65.6  7572
lyase_1 CLUSTALO MAFFT-GINSI dpa_align 2000 61.5  7632
gpdh CLUSTALO MAFFT-GINSI dpa_align 2000 88.0  7691
egf CLUSTALO MAFFT-GINSI dpa_align 2000 46.5  7774
blm CLUSTALO MAFFT-GINSI dpa_align 2000 92.5  9105
gluts CLUSTALO MAFFT-GINSI dpa_align 2000 67.4  10099
myb_DNA-binding CLUSTALO MAFFT-GINSI dpa_align 2000 75.4  10398
tRNA-synt_2b CLUSTALO MAFFT-GINSI dpa_align 2000 42.1  11293
biotin_lipoyl CLUSTALO MAFFT-GINSI dpa_align 2000 82.3  11833
hom CLUSTALO MAFFT-GINSI dpa_align 2000 81.6  12037
ghf13 CLUSTALO MAFFT-GINSI dpa_align 2000 38.7  12607
aldosered CLUSTALO MAFFT-GINSI dpa_align 2000 76.4  13277
hla CLUSTALO MAFFT-GINSI dpa_align 2000 100.0  13465
Rhodanese CLUSTALO MAFFT-GINSI dpa_align 2000 35.0  14049
PDZ CLUSTALO MAFFT-GINSI dpa_align 2000 61.8  14950
blmb CLUSTALO MAFFT-GINSI dpa_align 2000 32.6  17200
rhv CLUSTALO MAFFT-GINSI dpa_align 2000 3.0  17976
p450 CLUSTALO MAFFT-GINSI dpa_align 2000 30.8  21013
adh CLUSTALO MAFFT-GINSI dpa_align 2000 95.8  21331
aat CLUSTALO MAFFT-GINSI dpa_align 2000 57.8  25100
rrm CLUSTALO MAFFT-GINSI dpa_align 2000 33.3  27610
Acetyltransf CLUSTALO MAFFT-GINSI dpa_align 2000 31.3  46285
sdr CLUSTALO MAFFT-GINSI dpa_align 2000 16.6  50157
zf-CCHH CLUSTALO MAFFT-GINSI dpa_align 2000 71.3  88345
rvp CLUSTALO MAFFT-GINSI dpa_align 2000 63.9  93681
seatoxin MAFFT MAFFT-GINSI dpa_align 50 28.7  93
hip MAFFT MAFFT-GINSI dpa_align 50 75.1  167
scorptoxin MAFFT MAFFT-GINSI dpa_align 50 79.6  363
cyt3 MAFFT MAFFT-GINSI dpa_align 50 44.5  385
rnasemam MAFFT MAFFT-GINSI dpa_align 50 76.9  498
bowman MAFFT MAFFT-GINSI dpa_align 50 28.2  499
toxin MAFFT MAFFT-GINSI dpa_align 50 58.1  508
ghf11 MAFFT MAFFT-GINSI dpa_align 50 74.4  521
TNF MAFFT MAFFT-GINSI dpa_align 50 72.8  556
sti MAFFT MAFFT-GINSI dpa_align 50 59.0  613
Stap_Strp_toxin MAFFT MAFFT-GINSI dpa_align 50 49.0  640
profilin MAFFT MAFFT-GINSI dpa_align 50 66.4  687
ricin MAFFT MAFFT-GINSI dpa_align 50 71.1  747
ghf22 MAFFT MAFFT-GINSI dpa_align 50 87.3  760
ChtBD MAFFT MAFFT-GINSI dpa_align 50 89.9  774
ins MAFFT MAFFT-GINSI dpa_align 50 52.1  793
trfl MAFFT MAFFT-GINSI dpa_align 50 90.2  837
slectin MAFFT MAFFT-GINSI dpa_align 50 77.4  932
phoslip MAFFT MAFFT-GINSI dpa_align 50 82.7  946
ltn MAFFT MAFFT-GINSI dpa_align 50 75.8  1068
il8 MAFFT MAFFT-GINSI dpa_align 50 49.8  1073
az MAFFT MAFFT-GINSI dpa_align 50 29.2  1086
kringle MAFFT MAFFT-GINSI dpa_align 50 70.3  1091
cryst MAFFT MAFFT-GINSI dpa_align 50 0.6  1160
DEATH MAFFT MAFFT-GINSI dpa_align 50 44.9  1183
cah MAFFT MAFFT-GINSI dpa_align 50 71.7  1379
mmp MAFFT MAFFT-GINSI dpa_align 50 85.9  1427
rub MAFFT MAFFT-GINSI dpa_align 50 96.7  1435
ghf10 MAFFT MAFFT-GINSI dpa_align 50 70.9  1502
tgfb MAFFT MAFFT-GINSI dpa_align 50 70.2  1606
sodcu MAFFT MAFFT-GINSI dpa_align 50 66.3  2038
KAS MAFFT MAFFT-GINSI dpa_align 50 72.8  2070
DMRL_synthase MAFFT MAFFT-GINSI dpa_align 50 68.9  2099
tms MAFFT MAFFT-GINSI dpa_align 50 87.1  2118
GEL MAFFT MAFFT-GINSI dpa_align 50 43.8  2195
kunitz MAFFT MAFFT-GINSI dpa_align 50 71.3  2266
Sulfotransfer MAFFT MAFFT-GINSI dpa_align 50 37.5  2489
mofe MAFFT MAFFT-GINSI dpa_align 50 72.5  2567
Ald_Xan_dh_2 MAFFT MAFFT-GINSI dpa_align 50 71.4  2589
ghf5 MAFFT MAFFT-GINSI dpa_align 50 32.1  2717
phc MAFFT MAFFT-GINSI dpa_align 50 83.9  2957
aadh MAFFT MAFFT-GINSI dpa_align 50 55.2  3127
annexin MAFFT MAFFT-GINSI dpa_align 50 98.7  3139
serpin MAFFT MAFFT-GINSI dpa_align 50 80.6  3144
cytb MAFFT MAFFT-GINSI dpa_align 50 67.0  3206
asp MAFFT MAFFT-GINSI dpa_align 50 59.1  3262
oxidored_q6 MAFFT MAFFT-GINSI dpa_align 50 95.3  3348
hpr MAFFT MAFFT-GINSI dpa_align 50 94.4  3349
hormone_rec MAFFT MAFFT-GINSI dpa_align 50 45.3  3509
hr MAFFT MAFFT-GINSI dpa_align 50 96.9  3707
tim MAFFT MAFFT-GINSI dpa_align 50 90.0  3904
glob MAFFT MAFFT-GINSI dpa_align 50 64.5  3983
ace MAFFT MAFFT-GINSI dpa_align 50 52.9  3989
cys MAFFT MAFFT-GINSI dpa_align 50 59.3  4316
ghf1 MAFFT MAFFT-GINSI dpa_align 50 52.6  4358
sodfe MAFFT MAFFT-GINSI dpa_align 50 62.7  4455
peroxidase MAFFT MAFFT-GINSI dpa_align 50 52.0  4514
uce MAFFT MAFFT-GINSI dpa_align 50 50.4  4558
flav MAFFT MAFFT-GINSI dpa_align 50 69.2  4612
HMG_box MAFFT MAFFT-GINSI dpa_align 50 73.9  4779
OTCace MAFFT MAFFT-GINSI dpa_align 50 87.9  4795
msb MAFFT MAFFT-GINSI dpa_align 50 48.1  4884
icd MAFFT MAFFT-GINSI dpa_align 50 79.2  5678
proteasome MAFFT MAFFT-GINSI dpa_align 50 48.7  5732
cyclo MAFFT MAFFT-GINSI dpa_align 50 57.0  6288
LIM MAFFT MAFFT-GINSI dpa_align 50 96.5  6428
HLH MAFFT MAFFT-GINSI dpa_align 50 70.4  6781
ldh MAFFT MAFFT-GINSI dpa_align 50 47.7  7367
subt MAFFT MAFFT-GINSI dpa_align 50 18.0  7517
int MAFFT MAFFT-GINSI dpa_align 50 17.0  7572
lyase_1 MAFFT MAFFT-GINSI dpa_align 50 50.7  7632
gpdh MAFFT MAFFT-GINSI dpa_align 50 87.7  7691
egf MAFFT MAFFT-GINSI dpa_align 50 38.2  7774
blm MAFFT MAFFT-GINSI dpa_align 50 21.4  9105
gluts MAFFT MAFFT-GINSI dpa_align 50 51.2  10099
myb_DNA-binding MAFFT MAFFT-GINSI dpa_align 50 74.1  10398
tRNA-synt_2b MAFFT MAFFT-GINSI dpa_align 50 17.4  11293
biotin_lipoyl MAFFT MAFFT-GINSI dpa_align 50 65.1  11833
hom MAFFT MAFFT-GINSI dpa_align 50 71.3  12037
ghf13 MAFFT MAFFT-GINSI dpa_align 50 33.9  12607
aldosered MAFFT MAFFT-GINSI dpa_align 50 49.5  13277
hla MAFFT MAFFT-GINSI dpa_align 50 99.4  13465
Rhodanese MAFFT MAFFT-GINSI dpa_align 50 26.2  14049
PDZ MAFFT MAFFT-GINSI dpa_align 50 42.2  14950
blmb MAFFT MAFFT-GINSI dpa_align 50 35.3  17200
rhv MAFFT MAFFT-GINSI dpa_align 50 57.0  17976
p450 MAFFT MAFFT-GINSI dpa_align 50 30.9  21013
adh MAFFT MAFFT-GINSI dpa_align 50 97.0  21331
aat MAFFT MAFFT-GINSI dpa_align 50 25.6  25100
rrm MAFFT MAFFT-GINSI dpa_align 50 21.3  27610
Acetyltransf MAFFT MAFFT-GINSI dpa_align 50 33.5  46285
sdr MAFFT MAFFT-GINSI dpa_align 50 23.7  50157
zf-CCHH MAFFT MAFFT-GINSI dpa_align 50 48.7  88345
rvp MAFFT MAFFT-GINSI dpa_align 50 67.1  93681
seatoxin MAFFT MAFFT-GINSI dpa_align 100 47.0  93
hip MAFFT MAFFT-GINSI dpa_align 100 76.6  167
scorptoxin MAFFT MAFFT-GINSI dpa_align 100 87.5  363
cyt3 MAFFT MAFFT-GINSI dpa_align 100 46.1  385
rnasemam MAFFT MAFFT-GINSI dpa_align 100 88.1  498
bowman MAFFT MAFFT-GINSI dpa_align 100 92.2  499
toxin MAFFT MAFFT-GINSI dpa_align 100 46.7  508
ghf11 MAFFT MAFFT-GINSI dpa_align 100 78.5  521
TNF MAFFT MAFFT-GINSI dpa_align 100 77.0  556
sti MAFFT MAFFT-GINSI dpa_align 100 68.3  613
Stap_Strp_toxin MAFFT MAFFT-GINSI dpa_align 100 49.1  640
profilin MAFFT MAFFT-GINSI dpa_align 100 69.6  687
ricin MAFFT MAFFT-GINSI dpa_align 100 82.0  747
ghf22 MAFFT MAFFT-GINSI dpa_align 100 87.7  760
ChtBD MAFFT MAFFT-GINSI dpa_align 100 92.3  774
ins MAFFT MAFFT-GINSI dpa_align 100 46.0  793
trfl MAFFT MAFFT-GINSI dpa_align 100 1.8  837
slectin MAFFT MAFFT-GINSI dpa_align 100 76.6  932
phoslip MAFFT MAFFT-GINSI dpa_align 100 82.2  946
ltn MAFFT MAFFT-GINSI dpa_align 100 78.3  1068
il8 MAFFT MAFFT-GINSI dpa_align 100 51.3  1073
az MAFFT MAFFT-GINSI dpa_align 100 33.8  1086
kringle MAFFT MAFFT-GINSI dpa_align 100 69.8  1091
cryst MAFFT MAFFT-GINSI dpa_align 100 0.6  1160
DEATH MAFFT MAFFT-GINSI dpa_align 100 45.0  1183
cah MAFFT MAFFT-GINSI dpa_align 100 68.6  1379
mmp MAFFT MAFFT-GINSI dpa_align 100 93.3  1427
rub MAFFT MAFFT-GINSI dpa_align 100 83.7  1435
ghf10 MAFFT MAFFT-GINSI dpa_align 100 80.7  1502
tgfb MAFFT MAFFT-GINSI dpa_align 100 73.2  1606
sodcu MAFFT MAFFT-GINSI dpa_align 100 79.1  2038
KAS MAFFT MAFFT-GINSI dpa_align 100 72.8  2070
DMRL_synthase MAFFT MAFFT-GINSI dpa_align 100 80.5  2099
tms MAFFT MAFFT-GINSI dpa_align 100 85.6  2118
GEL MAFFT MAFFT-GINSI dpa_align 100 47.8  2195
kunitz MAFFT MAFFT-GINSI dpa_align 100 53.5  2266
Sulfotransfer MAFFT MAFFT-GINSI dpa_align 100 39.8  2489
mofe MAFFT MAFFT-GINSI dpa_align 100 68.0  2567
Ald_Xan_dh_2 MAFFT MAFFT-GINSI dpa_align 100 71.3  2589
ghf5 MAFFT MAFFT-GINSI dpa_align 100 28.0  2717
phc MAFFT MAFFT-GINSI dpa_align 100 86.6  2957
aadh MAFFT MAFFT-GINSI dpa_align 100 51.8  3127
annexin MAFFT MAFFT-GINSI dpa_align 100 98.7  3139
serpin MAFFT MAFFT-GINSI dpa_align 100 88.7  3144
cytb MAFFT MAFFT-GINSI dpa_align 100 55.8  3206
asp MAFFT MAFFT-GINSI dpa_align 100 65.3  3262
oxidored_q6 MAFFT MAFFT-GINSI dpa_align 100 95.0  3348
hpr MAFFT MAFFT-GINSI dpa_align 100 96.3  3349
hormone_rec MAFFT MAFFT-GINSI dpa_align 100 53.9  3509
hr MAFFT MAFFT-GINSI dpa_align 100 95.9  3707
tim MAFFT MAFFT-GINSI dpa_align 100 89.7  3904
glob MAFFT MAFFT-GINSI dpa_align 100 54.9  3983
ace MAFFT MAFFT-GINSI dpa_align 100 56.9  3989
cys MAFFT MAFFT-GINSI dpa_align 100 64.0  4316
ghf1 MAFFT MAFFT-GINSI dpa_align 100 52.3  4358
sodfe MAFFT MAFFT-GINSI dpa_align 100 63.9  4455
peroxidase MAFFT MAFFT-GINSI dpa_align 100 51.5  4514
uce MAFFT MAFFT-GINSI dpa_align 100 40.7  4558
flav MAFFT MAFFT-GINSI dpa_align 100 64.2  4612
HMG_box MAFFT MAFFT-GINSI dpa_align 100 74.5  4779
OTCace MAFFT MAFFT-GINSI dpa_align 100 86.8  4795
msb MAFFT MAFFT-GINSI dpa_align 100 52.6  4884
icd MAFFT MAFFT-GINSI dpa_align 100 81.7  5678
proteasome MAFFT MAFFT-GINSI dpa_align 100 55.1  5732
cyclo MAFFT MAFFT-GINSI dpa_align 100 58.9  6288
LIM MAFFT MAFFT-GINSI dpa_align 100 96.5  6428
HLH MAFFT MAFFT-GINSI dpa_align 100 70.4  6781
ldh MAFFT MAFFT-GINSI dpa_align 100 51.7  7367
subt MAFFT MAFFT-GINSI dpa_align 100 28.0  7517
int MAFFT MAFFT-GINSI dpa_align 100 18.4  7572
lyase_1 MAFFT MAFFT-GINSI dpa_align 100 53.8  7632
gpdh MAFFT MAFFT-GINSI dpa_align 100 88.6  7691
egf MAFFT MAFFT-GINSI dpa_align 100 48.0  7774
blm MAFFT MAFFT-GINSI dpa_align 100 21.4  9105
gluts MAFFT MAFFT-GINSI dpa_align 100 36.0  10099
myb_DNA-binding MAFFT MAFFT-GINSI dpa_align 100 64.1  10398
tRNA-synt_2b MAFFT MAFFT-GINSI dpa_align 100 36.1  11293
biotin_lipoyl MAFFT MAFFT-GINSI dpa_align 100 77.4  11833
hom MAFFT MAFFT-GINSI dpa_align 100 71.2  12037
ghf13 MAFFT MAFFT-GINSI dpa_align 100 45.2  12607
aldosered MAFFT MAFFT-GINSI dpa_align 100 48.3  13277
hla MAFFT MAFFT-GINSI dpa_align 100 97.8  13465
Rhodanese MAFFT MAFFT-GINSI dpa_align 100 21.0  14049
PDZ MAFFT MAFFT-GINSI dpa_align 100 45.5  14950
blmb MAFFT MAFFT-GINSI dpa_align 100 32.4  17200
rhv MAFFT MAFFT-GINSI dpa_align 100 54.6  17976
p450 MAFFT MAFFT-GINSI dpa_align 100 37.2  21013
adh MAFFT MAFFT-GINSI dpa_align 100 98.6  21331
aat MAFFT MAFFT-GINSI dpa_align 100 36.8  25100
rrm MAFFT MAFFT-GINSI dpa_align 100 17.3  27610
Acetyltransf MAFFT MAFFT-GINSI dpa_align 100 31.3  46285
sdr MAFFT MAFFT-GINSI dpa_align 100 37.9  50157
zf-CCHH MAFFT MAFFT-GINSI dpa_align 100 33.7  88345
rvp MAFFT MAFFT-GINSI dpa_align 100 39.7  93681
seatoxin MAFFT MAFFT-GINSI dpa_align 200 47.0  93
hip MAFFT MAFFT-GINSI dpa_align 200 76.7  167
scorptoxin MAFFT MAFFT-GINSI dpa_align 200 81.7  363
cyt3 MAFFT MAFFT-GINSI dpa_align 200 61.5  385
rnasemam MAFFT MAFFT-GINSI dpa_align 200 81.0  498
bowman MAFFT MAFFT-GINSI dpa_align 200 7.8  499
toxin MAFFT MAFFT-GINSI dpa_align 200 71.4  508
ghf11 MAFFT MAFFT-GINSI dpa_align 200 82.1  521
TNF MAFFT MAFFT-GINSI dpa_align 200 72.7  556
sti MAFFT MAFFT-GINSI dpa_align 200 68.4  613
Stap_Strp_toxin MAFFT MAFFT-GINSI dpa_align 200 51.6  640
profilin MAFFT MAFFT-GINSI dpa_align 200 65.6  687
ricin MAFFT MAFFT-GINSI dpa_align 200 73.6  747
ghf22 MAFFT MAFFT-GINSI dpa_align 200 87.7  760
ChtBD MAFFT MAFFT-GINSI dpa_align 200 94.7  774
ins MAFFT MAFFT-GINSI dpa_align 200 48.7  793
trfl MAFFT MAFFT-GINSI dpa_align 200 89.7  837
slectin MAFFT MAFFT-GINSI dpa_align 200 86.5  932
phoslip MAFFT MAFFT-GINSI dpa_align 200 81.8  946
ltn MAFFT MAFFT-GINSI dpa_align 200 81.3  1068
il8 MAFFT MAFFT-GINSI dpa_align 200 65.3  1073
az MAFFT MAFFT-GINSI dpa_align 200 36.6  1086
kringle MAFFT MAFFT-GINSI dpa_align 200 75.5  1091
cryst MAFFT MAFFT-GINSI dpa_align 200 0.6  1160
DEATH MAFFT MAFFT-GINSI dpa_align 200 51.5  1183
cah MAFFT MAFFT-GINSI dpa_align 200 80.0  1379
mmp MAFFT MAFFT-GINSI dpa_align 200 90.8  1427
rub MAFFT MAFFT-GINSI dpa_align 200 96.7  1435
ghf10 MAFFT MAFFT-GINSI dpa_align 200 84.6  1502
tgfb MAFFT MAFFT-GINSI dpa_align 200 74.8  1606
sodcu MAFFT MAFFT-GINSI dpa_align 200 82.0  2038
KAS MAFFT MAFFT-GINSI dpa_align 200 58.3  2070
DMRL_synthase MAFFT MAFFT-GINSI dpa_align 200 80.1  2099
tms MAFFT MAFFT-GINSI dpa_align 200 89.9  2118
GEL MAFFT MAFFT-GINSI dpa_align 200 54.7  2195
kunitz MAFFT MAFFT-GINSI dpa_align 200 65.9  2266
Sulfotransfer MAFFT MAFFT-GINSI dpa_align 200 37.9  2489
mofe MAFFT MAFFT-GINSI dpa_align 200 79.0  2567
Ald_Xan_dh_2 MAFFT MAFFT-GINSI dpa_align 200 52.8  2589
ghf5 MAFFT MAFFT-GINSI dpa_align 200 37.8  2717
